Population	Pedigree	Sample	field_id	date	stream	location	run	sex	meps	fl	origin	lat	lon	reach_id	Basin	StreamName	DownUTME	DownUTMN
SILR	OtsAC20SILR	OtsAC20SILR_0388	388	9/25/20	Siletz River	Siletz Falls	NA	M	NA	720	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0389	389	9/25/20	Siletz River	Siletz Falls	NA	M	NA	785	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0390	390	9/25/20	Siletz River	Siletz Falls	NA	M	NA	830	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0391	391	9/25/20	Siletz River	Siletz Falls	NA	F	NA	865	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0392	392	9/25/20	Siletz River	Siletz Falls	NA	F	NA	780	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0393	393	9/28/20	Siletz River	Siletz Falls	NA	M	NA	635	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0394	394	9/28/20	Siletz River	Siletz Falls	NA	M	NA	785	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0395	395	9/28/20	Siletz River	Siletz Falls	NA	F	NA	890	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0396	396	9/28/20	Siletz River	Siletz Falls	NA	M	NA	630	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0397	397	10/1/20	Siletz River	Siletz Falls	NA	M	NA	840	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0398	398	10/1/20	Siletz River	Siletz Falls	NA	M	NA	680	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0399	399	10/5/20	Siletz River	Siletz Falls	NA	M	NA	810	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0400	400	10/5/20	Siletz River	Siletz Falls	NA	M	NA	510	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0401	401	10/12/20	Siletz River	Siletz Falls	NA	M	NA	670	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0402	402	10/22/20	Siletz River	Siletz Falls	NA	M	NA	440	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0403	403	10/22/20	Siletz River	Siletz Falls	NA	F	NA	890	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0001	NA	6/1/20	Siletz River	Siletz Falls	Spring	F	NA	780	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0002	NA	6/1/20	Siletz River	Siletz Falls	Spring	F	NA	685	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0003	NA	6/4/20	Siletz River	Siletz Falls	Spring	F	NA	760	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0004	NA	6/4/20	Siletz River	Siletz Falls	Spring	F	NA	775	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0005	NA	6/4/20	Siletz River	Siletz Falls	Spring	F	NA	740	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0006	NA	6/4/20	Siletz River	Siletz Falls	Spring	F	NA	765	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0007	NA	6/4/20	Siletz River	Siletz Falls	Spring	F	NA	765	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0008	NA	6/4/20	Siletz River	Siletz Falls	Spring	J	NA	505	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0009	NA	6/4/20	Siletz River	Siletz Falls	Spring	M	NA	650	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0010	NA	6/4/20	Siletz River	Siletz Falls	Spring	M	NA	665	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0011	NA	6/8/20	Siletz River	Siletz Falls	Spring	F	NA	780	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0012	NA	6/11/20	Siletz River	Siletz Falls	Spring	F	NA	740	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0013	NA	6/11/20	Siletz River	Siletz Falls	Spring	M	NA	705	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0014	NA	6/16/20	Siletz River	Siletz Falls	Spring	J	NA	590	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0015	NA	6/24/20	Siletz River	Siletz Falls	Spring	F	NA	815	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0016	NA	6/24/20	Siletz River	Siletz Falls	Spring	F	NA	760	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0017	NA	6/26/20	Siletz River	Siletz Falls	Spring	F	NA	750	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0018	NA	6/26/20	Siletz River	Siletz Falls	Spring	F	NA	790	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0019	NA	6/26/20	Siletz River	Siletz Falls	Spring	F	NA	800	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0020	NA	6/26/20	Siletz River	Siletz Falls	Spring	F	NA	810	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0021	NA	6/26/20	Siletz River	Siletz Falls	Spring	F	NA	810	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0022	NA	6/26/20	Siletz River	Siletz Falls	Spring	F	NA	800	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0023	NA	6/26/20	Siletz River	Siletz Falls	Spring	M	NA	795	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0024	NA	6/26/20	Siletz River	Siletz Falls	Spring	F	NA	770	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0025	NA	6/26/20	Siletz River	Siletz Falls	Spring	J	NA	550	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0026	NA	6/26/20	Siletz River	Siletz Falls	Spring	F	NA	765	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0027	NA	6/26/20	Siletz River	Siletz Falls	Spring	F	NA	800	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0028	NA	6/26/20	Siletz River	Siletz Falls	Spring	M	NA	850	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0029	NA	6/26/20	Siletz River	Siletz Falls	Spring	F	NA	785	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0030	NA	6/26/20	Siletz River	Siletz Falls	Spring	F	NA	730	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0031	NA	6/26/20	Siletz River	Siletz Falls	Spring	M	NA	810	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0032	NA	6/26/20	Siletz River	Siletz Falls	Spring	M	NA	705	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0033	NA	6/26/20	Siletz River	Siletz Falls	Spring	F	NA	740	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0034	NA	6/26/20	Siletz River	Siletz Falls	Spring	F	NA	790	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0035	NA	6/26/20	Siletz River	Siletz Falls	Spring	F	NA	830	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0036	NA	6/26/20	Siletz River	Siletz Falls	Spring	F	NA	795	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0037	NA	6/26/20	Siletz River	Siletz Falls	Spring	M	NA	775	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0038	NA	6/26/20	Siletz River	Siletz Falls	Spring	J	NA	595	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0039	NA	6/26/20	Siletz River	Siletz Falls	Spring	F	NA	720	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0040	NA	6/26/20	Siletz River	Siletz Falls	Spring	M	NA	700	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0041	NA	6/26/20	Siletz River	Siletz Falls	Spring	M	NA	720	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0042	NA	6/26/20	Siletz River	Siletz Falls	Spring	M	NA	850	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0043	NA	6/26/20	Siletz River	Siletz Falls	Spring	M	NA	615	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0044	NA	6/26/20	Siletz River	Siletz Falls	Spring	M	NA	690	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0045	NA	6/29/20	Siletz River	Siletz Falls	Spring	M	NA	660	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0046	NA	6/29/20	Siletz River	Siletz Falls	Spring	F	NA	770	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0047	NA	6/29/20	Siletz River	Siletz Falls	Spring	F	NA	700	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0048	NA	6/29/20	Siletz River	Siletz Falls	Spring	F	NA	740	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0049	NA	6/29/20	Siletz River	Siletz Falls	Spring	M	NA	735	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0050	NA	6/29/20	Siletz River	Siletz Falls	Spring	F	NA	840	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0051	NA	6/29/20	Siletz River	Siletz Falls	Spring	F	NA	735	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0052	NA	6/29/20	Siletz River	Siletz Falls	Spring	M	NA	870	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0053	NA	6/29/20	Siletz River	Siletz Falls	Spring	J	NA	595	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0054	NA	6/29/20	Siletz River	Siletz Falls	Spring	J	NA	540	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0055	NA	6/29/20	Siletz River	Siletz Falls	Spring	J	NA	595	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0056	NA	6/29/20	Siletz River	Siletz Falls	Spring	J	NA	595	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0057	NA	6/29/20	Siletz River	Siletz Falls	Spring	F	NA	800	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0058	NA	6/29/20	Siletz River	Siletz Falls	Spring	M	NA	680	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0059	NA	6/29/20	Siletz River	Siletz Falls	Spring	F	NA	730	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0060	NA	6/29/20	Siletz River	Siletz Falls	Spring	M	NA	720	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0061	NA	6/29/20	Siletz River	Siletz Falls	Spring	F	NA	720	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0062	NA	6/29/20	Siletz River	Siletz Falls	Spring	M	NA	720	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0063	NA	6/29/20	Siletz River	Siletz Falls	Spring	F	NA	800	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0064	NA	6/29/20	Siletz River	Siletz Falls	Spring	F	NA	800	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0065	NA	6/29/20	Siletz River	Siletz Falls	Spring	M	NA	810	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0066	NA	6/29/20	Siletz River	Siletz Falls	Spring	F	NA	755	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0067	NA	6/29/20	Siletz River	Siletz Falls	Spring	F	NA	810	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0068	NA	6/29/20	Siletz River	Siletz Falls	Spring	J	NA	570	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0069	NA	6/29/20	Siletz River	Siletz Falls	Spring	F	NA	645	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0070	NA	6/29/20	Siletz River	Siletz Falls	Spring	J	NA	470	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0071	NA	6/29/20	Siletz River	Siletz Falls	Spring	J	NA	550	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0072	NA	6/29/20	Siletz River	Siletz Falls	Spring	F	NA	795	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0073	NA	6/29/20	Siletz River	Siletz Falls	Spring	M	NA	805	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0074	NA	6/29/20	Siletz River	Siletz Falls	Spring	J	NA	590	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0075	NA	6/29/20	Siletz River	Siletz Falls	Spring	J	NA	585	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0076	NA	6/29/20	Siletz River	Siletz Falls	Spring	F	NA	825	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0077	NA	6/29/20	Siletz River	Siletz Falls	Spring	F	NA	705	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0078	NA	6/29/20	Siletz River	Siletz Falls	Spring	J	NA	565	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0079	NA	6/29/20	Siletz River	Siletz Falls	Spring	M	NA	805	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0080	NA	6/29/20	Siletz River	Siletz Falls	Spring	M	NA	675	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0081	NA	6/29/20	Siletz River	Siletz Falls	Spring	J	NA	455	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0082	NA	7/2/20	Siletz River	Siletz Falls	Spring	F	NA	82	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0083	NA	7/2/20	Siletz River	Siletz Falls	Spring	F	NA	70	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0084	NA	7/2/20	Siletz River	Siletz Falls	Spring	M	NA	81	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0085	NA	7/2/20	Siletz River	Siletz Falls	Spring	M	NA	76	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0086	NA	7/2/20	Siletz River	Siletz Falls	Spring	M	NA	86	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0087	NA	7/2/20	Siletz River	Siletz Falls	Spring	M	NA	73	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0088	NA	7/2/20	Siletz River	Siletz Falls	Spring	M	NA	69.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0089	NA	7/2/20	Siletz River	Siletz Falls	Spring	M	NA	75	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0090	NA	7/2/20	Siletz River	Siletz Falls	Spring	M	NA	76	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0091	NA	7/2/20	Siletz River	Siletz Falls	Spring	M	NA	72.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0092	NA	7/2/20	Siletz River	Siletz Falls	Spring	M	NA	86.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0093	NA	7/2/20	Siletz River	Siletz Falls	Spring	M	NA	79.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0094	NA	7/2/20	Siletz River	Siletz Falls	Spring	M	NA	58	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0095	NA	7/2/20	Siletz River	Siletz Falls	Spring	M	NA	54	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0096	NA	7/2/20	Siletz River	Siletz Falls	Spring	M	NA	55	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0097	NA	7/2/20	Siletz River	Siletz Falls	Spring	M	NA	63	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0098	NA	7/2/20	Siletz River	Siletz Falls	Spring	M	NA	82.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0099	NA	7/2/20	Siletz River	Siletz Falls	Spring	M	NA	42.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0100	NA	7/6/20	Siletz River	Siletz Falls	Spring	M	NA	53.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0101	NA	7/6/20	Siletz River	Siletz Falls	Spring	M	NA	66.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0102	NA	7/6/20	Siletz River	Siletz Falls	Spring	M	NA	62.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0103	NA	7/6/20	Siletz River	Siletz Falls	Spring	M	NA	40.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0104	NA	7/6/20	Siletz River	Siletz Falls	Spring	F	NA	66.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0105	NA	7/6/20	Siletz River	Siletz Falls	Spring	F	NA	74	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0106	NA	7/6/20	Siletz River	Siletz Falls	Spring	M	NA	74.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0107	NA	7/6/20	Siletz River	Siletz Falls	Spring	M	NA	63	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0108	NA	7/6/20	Siletz River	Siletz Falls	Spring	M	NA	59.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0109	NA	7/6/20	Siletz River	Siletz Falls	Spring	M	NA	76.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0110	NA	7/6/20	Siletz River	Siletz Falls	Spring	F	NA	71.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0111	NA	7/6/20	Siletz River	Siletz Falls	Spring	M	NA	76.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0112	NA	7/6/20	Siletz River	Siletz Falls	Spring	M	NA	75.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0113	NA	7/8/20	Siletz River	Siletz Falls	Spring	M	NA	84.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0114	NA	7/8/20	Siletz River	Siletz Falls	Spring	M	NA	66.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0115	NA	7/8/20	Siletz River	Siletz Falls	Spring	F	NA	83	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0116	NA	7/8/20	Siletz River	Siletz Falls	Spring	F	NA	71.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0117	NA	7/10/20	Siletz River	Siletz Falls	Spring	F	NA	85	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0118	NA	7/10/20	Siletz River	Siletz Falls	Spring	M	NA	59	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0119	NA	7/10/20	Siletz River	Siletz Falls	Spring	M	NA	42.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0120	NA	7/10/20	Siletz River	Siletz Falls	Spring	M	NA	43	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0121	NA	7/10/20	Siletz River	Siletz Falls	Spring	M	NA	61.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0122	NA	7/10/20	Siletz River	Siletz Falls	Spring	F	NA	76	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0123	NA	7/10/20	Siletz River	Siletz Falls	Spring	M	NA	41.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0124	NA	7/10/20	Siletz River	Siletz Falls	Spring	M	NA	38.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0125	NA	7/10/20	Siletz River	Siletz Falls	Spring	M	NA	68.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0126	NA	7/10/20	Siletz River	Siletz Falls	Spring	M	NA	42	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0127	NA	7/13/20	Siletz River	Siletz Falls	Spring	F	NA	82	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0128	NA	7/13/20	Siletz River	Siletz Falls	Spring	F	NA	74	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0129	NA	7/13/20	Siletz River	Siletz Falls	Spring	M	NA	78	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0130	NA	7/13/20	Siletz River	Siletz Falls	Spring	F	NA	80	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0131	NA	7/13/20	Siletz River	Siletz Falls	Spring	F	NA	82.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0132	NA	7/13/20	Siletz River	Siletz Falls	Spring	M	NA	82.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0133	NA	7/13/20	Siletz River	Siletz Falls	Spring	M	NA	74.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0134	NA	7/13/20	Siletz River	Siletz Falls	Spring	M	NA	62.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0135	NA	7/13/20	Siletz River	Siletz Falls	Spring	M	NA	77.5	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
SILR	OtsAC20SILR	OtsAC20SILR_0136	NA	7/13/20	Siletz River	Siletz Falls	Spring	M	NA	40	NOR	44.862217	-123.733582	NA	NA	NA	NA	NA
